############################################################################
#  Version 1.10.  Original release, Dec 18, 2011
#  Version 1.11.  Several MSSQL05 hashes were being called with forced mssql
#                 Added dynamic 30,31,32,33,34, and several 'NT-raw' formats
#                 for dynamic_33 AND NT/NTv2
#  Version 1.12.  Added many 'inc' types.  Added ssh, added opencl and cuda
#                 Added GOST
#                 force required for PO, since GOST 'stole' a non force of PO
#  Version 1.18   Many formats added by other authors, (but not listed).
#                 Added (-show###) syntax for crack counts for some formats.
#  Version 1.19   Removed FULL from md5crypt, BSDI, MSCash2, sha512crypt.
#  Version 1.20   Added mozilla, odf (2 flavors)
#  Version 1.21   Added rar. Krb5-18
############################################################################
#
# core formats: des/bsdi/md5/bf/afs/lm/trip/dummy, no tests (yet) for afs, trip, dummy.  Need more for LM.
# CSV format file for JtRTestSuite input data.  Format is:
#types,required_types,sys_caps,dict_cnt,scr_output,dict,input,-form=string,Y/N_FmtStr_req,addtionalParams,correct_Cracks_num(s),.pot_crack_num(s)
#
# NOTE, full needs to be on element 0, if this is a fast format, and should be on element 0 AND 1 for slow formats.
# this allows ./testall -type slow  to be the same as the older ./tstall full
# NOTE, new method checks crack count from tail end of run, AND checks -show for count. On some formats
#  (LM crc, etc), the -show count will NOT be the same.  For LM, 1500 crack and 3000 show is normal.
#  So for the correct crack num, there is a 'new' format (-show###)  The -show will use the (-show###)
#  optionally, if it does not find a fitting (####) from the crack count.  ONLY put this (-show###)
#  into rules that need it.  Most times, -show maches -crack mode.
(dynamic)(base)(sha2),(X),(jumbo),10000,dynamic_50,pw,dynamic_50_tst.in,dynamic_50,N,X,(1500),(1500)
(dynamic)(base)(sha2),(X),(jumbo),10000,dynamic_51,pw,dynamic_51_tst.in,dynamic_51,N,X,(1500),(1500)
(dynamic)(base)(sha2),(X),(jumbo),10000,dynamic_52,pw,dynamic_52_tst.in,dynamic_52,N,X,(1500),(1500)
(dynamic)(base)(sha2),(X),(jumbo),10000,dynamic_53,pw,dynamic_53_tst.in,dynamic_53,N,X,(1500),(1500)
(dynamic)(base)(sha2),(X),(jumbo),10000,dynamic_54,pw,dynamic_54_tst.in,dynamic_54,N,X,(1500),(1500)
(dynamic)(base)(sha2),(X),(jumbo),10000,dynamic_55,pw,dynamic_55_tst.in,dynamic_55,N,X,(1500),(1500)
(dynamic)(base)(sha2),(X),(jumbo),10000,dynamic_56,pw,dynamic_56_tst.in,dynamic_56,N,X,(1500),(1500)
(dynamic)(base)(sha2),(X),(jumbo),10000,dynamic_57,pw,dynamic_57_tst.in,dynamic_57,N,X,(1500),(1500)
(dynamic)(base)(sha2),(X),(jumbo),10000,dynamic_58,pw,dynamic_58_tst.in,dynamic_58,N,X,(1500),(1500)
# SHA256
(dynamic)(base)(sha2),(X),(jumbo),10000,dynamic_60,pw,dynamic_60_tst.in,dynamic_60,N,X,(1500),(1500)
(dynamic)(base)(sha2),(X),(jumbo),10000,dynamic_61,pw,dynamic_61_tst.in,dynamic_61,N,X,(1500),(1500)
(dynamic)(base)(sha2)(formspring),(X),(jumbo),10000,formspring,pw,dynamic_61_tst.in,formspring,Y,X,(1500),(1500)
(dynamic)(base)(sha2),(X),(jumbo),10000,dynamic_62,pw,dynamic_62_tst.in,dynamic_62,N,X,(1500),(1500)
(dynamic)(base)(sha2),(X),(jumbo),10000,dynamic_63,pw,dynamic_63_tst.in,dynamic_63,N,X,(1500),(1500)
(dynamic)(base)(sha2),(X),(jumbo),10000,dynamic_64,pw,dynamic_64_tst.in,dynamic_64,N,X,(1500),(1500)
(dynamic)(base)(sha2),(X),(jumbo),10000,dynamic_65,pw,dynamic_65_tst.in,dynamic_65,N,X,(1500),(1500)
(dynamic)(base)(sha2),(X),(jumbo),10000,dynamic_66,pw,dynamic_66_tst.in,dynamic_66,N,X,(1500),(1500)
(dynamic)(base)(sha2),(X),(jumbo),10000,dynamic_67,pw,dynamic_67_tst.in,dynamic_67,N,X,(1500),(1500)
(dynamic)(base)(sha2),(X),(jumbo),10000,dynamic_68,pw,dynamic_68_tst.in,dynamic_68,N,X,(1500),(1500)
# SHA384
(dynamic)(base)(sha2),(X),(jumbo),10000,dynamic_70,pw,dynamic_70_tst.in,dynamic_70,N,X,(1500),(1500)
(dynamic)(base)(sha2),(X),(jumbo),10000,dynamic_71,pw,dynamic_71_tst.in,dynamic_71,N,X,(1500)(-show1502),(1500)
(dynamic)(base)(sha2),(X),(jumbo),10000,dynamic_72,pw,dynamic_72_tst.in,dynamic_72,N,X,(1500),(1500)
(dynamic)(base)(sha2),(X),(jumbo),10000,dynamic_73,pw,dynamic_73_tst.in,dynamic_73,N,X,(1500),(1500)
(dynamic)(base)(sha2),(X),(jumbo),10000,dynamic_74,pw,dynamic_74_tst.in,dynamic_74,N,X,(1500),(1500)
(dynamic)(base)(sha2),(X),(jumbo),10000,dynamic_75,pw,dynamic_75_tst.in,dynamic_75,N,X,(1500),(1500)
(dynamic)(base)(sha2),(X),(jumbo),10000,dynamic_76,pw,dynamic_76_tst.in,dynamic_76,N,X,(1500),(1500)
(dynamic)(base)(sha2),(X),(jumbo),10000,dynamic_77,pw,dynamic_77_tst.in,dynamic_77,N,X,(1500),(1500)
(dynamic)(base)(sha2),(X),(jumbo),10000,dynamic_78,pw,dynamic_78_tst.in,dynamic_78,N,X,(1500),(1500)
# SHA512
(dynamic)(base)(sha2),(X),(jumbo),10000,dynamic_80,pw,dynamic_80_tst.in,dynamic_80,N,X,(1500),(1500)
(dynamic)(base)(sha2),(X),(jumbo),10000,dynamic_81,pw,dynamic_81_tst.in,dynamic_81,N,X,(1500),(1500)
(dynamic)(base)(sha2),(X),(jumbo),10000,dynamic_82,pw,dynamic_82_tst.in,dynamic_82,N,X,(1500),(1500)
(dynamic)(base)(sha2),(X),(jumbo),10000,dynamic_83,pw,dynamic_83_tst.in,dynamic_83,N,X,(1500),(1500)
(dynamic)(base)(sha2),(X),(jumbo),10000,dynamic_84,pw,dynamic_84_tst.in,dynamic_84,N,X,(1500),(1500)
(dynamic)(base)(sha2),(X),(jumbo),10000,dynamic_85,pw,dynamic_85_tst.in,dynamic_85,N,X,(1500),(1500)
(dynamic)(base)(sha2),(X),(jumbo),10000,dynamic_86,pw,dynamic_86_tst.in,dynamic_86,N,X,(1500),(1500)
(dynamic)(base)(sha2),(X),(jumbo),10000,dynamic_87,pw,dynamic_87_tst.in,dynamic_87,N,X,(1500),(1500)
(dynamic)(base)(sha2),(X),(jumbo),10000,dynamic_88,pw,dynamic_88_tst.in,dynamic_88,N,X,(1500),(1500)
# GOST
(dynamic)(base)(gost),(X),(jumbo),10000,dynamic_90,pw,dynamic_90_tst.in,dynamic_90,N,X,(1500),(1500)
(dynamic)(base)(gost),(X),(jumbo),10000,dynamic_91,pw,dynamic_91_tst.in,dynamic_91,N,X,(1500),(1500)
(dynamic)(base)(gost),(X),(jumbo),10000,dynamic_92,pw,dynamic_92_tst.in,dynamic_92,N,X,(1500),(1500)
(dynamic)(base)(sha2),(X),(jumbo),10000,dynamic_93,pw,dynamic_93_tst.in,dynamic_93,N,X,(1500),(1500)
(dynamic)(base)(sha2),(X),(jumbo),10000,dynamic_94,pw,dynamic_94_tst.in,dynamic_94,N,X,(1500),(1500)
(dynamic)(base)(sha2),(X),(jumbo),10000,dynamic_95,pw,dynamic_95_tst.in,dynamic_95,N,X,(1500),(1500)
(dynamic)(base)(sha2),(X),(jumbo),10000,dynamic_96,pw,dynamic_96_tst.in,dynamic_96,N,X,(1500),(1500)
(dynamic)(base)(sha2),(X),(jumbo),10000,dynamic_97,pw,dynamic_97_tst.in,dynamic_97,N,X,(1500),(1500)
(dynamic)(base)(sha2),(X),(jumbo),10000,dynamic_98,pw,dynamic_98_tst.in,dynamic_98,N,X,(1500),(1500)
# WHIRLPOOL
(dynamic)(base)(whirlpool),(X),(jumbo),10000,dynamic_100,pw,dynamic_100_tst.in,dynamic_100,N,X,(1500),(1500)
(dynamic)(base)(whirlpool),(X),(jumbo),10000,dynamic_101,pw,dynamic_101_tst.in,dynamic_101,N,X,(1500),(1500)
(dynamic)(base)(whirlpool),(X),(jumbo),10000,dynamic_102,pw,dynamic_102_tst.in,dynamic_102,N,X,(1500),(1500)
(dynamic)(base)(whirlpool),(X),(jumbo),10000,dynamic_103,pw,dynamic_103_tst.in,dynamic_103,N,X,(1500),(1500)
(dynamic)(base)(whirlpool),(X),(jumbo),10000,dynamic_104,pw,dynamic_104_tst.in,dynamic_104,N,X,(1500),(1500)
(dynamic)(base)(whirlpool),(X),(jumbo),10000,dynamic_105,pw,dynamic_105_tst.in,dynamic_105,N,X,(1500),(1500)
(dynamic)(base)(whirlpool),(X),(jumbo),10000,dynamic_106,pw,dynamic_106_tst.in,dynamic_106,N,X,(1500),(1500)
(dynamic)(base)(whirlpool),(X),(jumbo),10000,dynamic_107,pw,dynamic_107_tst.in,dynamic_107,N,X,(1500),(1500)
(dynamic)(base)(whirlpool),(X),(jumbo),10000,dynamic_108,pw,dynamic_108_tst.in,dynamic_108,N,X,(1500),(1500)
# tiger
(dynamic)(base)(tiger),(X),(jumbo),10000,dynamic_110,pw,dynamic_110_tst.in,dynamic_110,N,X,(1500),(1500)
(dynamic)(base)(tiger),(X),(jumbo),10000,dynamic_111,pw,dynamic_111_tst.in,dynamic_111,N,X,(1500),(1500)
(dynamic)(base)(tiger),(X),(jumbo),10000,dynamic_112,pw,dynamic_112_tst.in,dynamic_112,N,X,(1500),(1500)
(dynamic)(base)(tiger),(X),(jumbo),10000,dynamic_113,pw,dynamic_113_tst.in,dynamic_113,N,X,(1500),(1500)
(dynamic)(base)(tiger),(X),(jumbo),10000,dynamic_114,pw,dynamic_114_tst.in,dynamic_114,N,X,(1500),(1500)
(dynamic)(base)(tiger),(X),(jumbo),10000,dynamic_115,pw,dynamic_115_tst.in,dynamic_115,N,X,(1500),(1500)
(dynamic)(base)(tiger),(X),(jumbo),10000,dynamic_116,pw,dynamic_116_tst.in,dynamic_116,N,X,(1500),(1500)
(dynamic)(base)(tiger),(X),(jumbo),10000,dynamic_117,pw,dynamic_117_tst.in,dynamic_117,N,X,(1500),(1500)
(dynamic)(base)(tiger),(X),(jumbo),10000,dynamic_118,pw,dynamic_118_tst.in,dynamic_118,N,X,(1500),(1500)
# ripemd128
(dynamic)(base)(ripemd128)(ripemd),(X),(jumbo),10000,dynamic_120,pw,dynamic_120_tst.in,dynamic_120,N,X,(1500),(1500)
(dynamic)(base)(ripemd128)(ripemd),(X),(jumbo),10000,dynamic_121,pw,dynamic_121_tst.in,dynamic_121,N,X,(1500),(1500)
(dynamic)(base)(ripemd128)(ripemd),(X),(jumbo),10000,dynamic_122,pw,dynamic_122_tst.in,dynamic_122,N,X,(1500),(1500)
(dynamic)(base)(ripemd128)(ripemd),(X),(jumbo),10000,dynamic_123,pw,dynamic_123_tst.in,dynamic_123,N,X,(1500),(1500)
(dynamic)(base)(ripemd128)(ripemd),(X),(jumbo),10000,dynamic_124,pw,dynamic_124_tst.in,dynamic_124,N,X,(1500),(1500)
(dynamic)(base)(ripemd128)(ripemd),(X),(jumbo),10000,dynamic_125,pw,dynamic_125_tst.in,dynamic_125,N,X,(1500),(1500)
(dynamic)(base)(ripemd128)(ripemd),(X),(jumbo),10000,dynamic_126,pw,dynamic_126_tst.in,dynamic_126,N,X,(1500),(1500)
(dynamic)(base)(ripemd128)(ripemd),(X),(jumbo),10000,dynamic_127,pw,dynamic_127_tst.in,dynamic_127,N,X,(1500),(1500)
(dynamic)(base)(ripemd128)(ripemd),(X),(jumbo),10000,dynamic_128,pw,dynamic_128_tst.in,dynamic_128,N,X,(1500),(1500)
# ripemd160
(dynamic)(base)(ripemd160)(ripemd),(X),(jumbo),10000,dynamic_130,pw,dynamic_130_tst.in,dynamic_130,N,X,(1500),(1500)
(dynamic)(base)(ripemd160)(ripemd),(X),(jumbo),10000,dynamic_131,pw,dynamic_131_tst.in,dynamic_131,N,X,(1500),(1500)
(dynamic)(base)(ripemd160)(ripemd),(X),(jumbo),10000,dynamic_132,pw,dynamic_132_tst.in,dynamic_132,N,X,(1500),(1500)
(dynamic)(base)(ripemd160)(ripemd),(X),(jumbo),10000,dynamic_133,pw,dynamic_133_tst.in,dynamic_133,N,X,(1500),(1500)
(dynamic)(base)(ripemd160)(ripemd),(X),(jumbo),10000,dynamic_134,pw,dynamic_134_tst.in,dynamic_134,N,X,(1500),(1500)
(dynamic)(base)(ripemd160)(ripemd),(X),(jumbo),10000,dynamic_135,pw,dynamic_135_tst.in,dynamic_135,N,X,(1500),(1500)
(dynamic)(base)(ripemd160)(ripemd),(X),(jumbo),10000,dynamic_136,pw,dynamic_136_tst.in,dynamic_136,N,X,(1500),(1500)
(dynamic)(base)(ripemd160)(ripemd),(X),(jumbo),10000,dynamic_137,pw,dynamic_137_tst.in,dynamic_137,N,X,(1500),(1500)
(dynamic)(base)(ripemd160)(ripemd),(X),(jumbo),10000,dynamic_138,pw,dynamic_138_tst.in,dynamic_138,N,X,(1500),(1500)
# ripemd256
(dynamic)(base)(ripemd256)(ripemd),(X),(jumbo),10000,dynamic_140,pw,dynamic_140_tst.in,dynamic_140,N,X,(1500),(1500)
(dynamic)(base)(ripemd256)(ripemd),(X),(jumbo),10000,dynamic_141,pw,dynamic_141_tst.in,dynamic_141,N,X,(1500),(1500)
(dynamic)(base)(ripemd256)(ripemd),(X),(jumbo),10000,dynamic_142,pw,dynamic_142_tst.in,dynamic_142,N,X,(1500),(1500)
(dynamic)(base)(ripemd256)(ripemd),(X),(jumbo),10000,dynamic_143,pw,dynamic_143_tst.in,dynamic_143,N,X,(1500),(1500)
(dynamic)(base)(ripemd256)(ripemd),(X),(jumbo),10000,dynamic_144,pw,dynamic_144_tst.in,dynamic_144,N,X,(1500),(1500)
(dynamic)(base)(ripemd256)(ripemd),(X),(jumbo),10000,dynamic_145,pw,dynamic_145_tst.in,dynamic_145,N,X,(1500),(1500)
(dynamic)(base)(ripemd256)(ripemd),(X),(jumbo),10000,dynamic_146,pw,dynamic_146_tst.in,dynamic_146,N,X,(1500),(1500)
(dynamic)(base)(ripemd256)(ripemd),(X),(jumbo),10000,dynamic_147,pw,dynamic_147_tst.in,dynamic_147,N,X,(1500),(1500)
(dynamic)(base)(ripemd256)(ripemd),(X),(jumbo),10000,dynamic_148,pw,dynamic_148_tst.in,dynamic_148,N,X,(1500),(1500)
# ripemd320
(dynamic)(base)(ripemd320)(ripemd),(X),(jumbo),10000,dynamic_150,pw,dynamic_150_tst.in,dynamic_150,N,X,(1500),(1500)
(dynamic)(base)(ripemd320)(ripemd),(X),(jumbo),10000,dynamic_151,pw,dynamic_151_tst.in,dynamic_151,N,X,(1500),(1500)
(dynamic)(base)(ripemd320)(ripemd),(X),(jumbo),10000,dynamic_152,pw,dynamic_152_tst.in,dynamic_152,N,X,(1500),(1500)
(dynamic)(base)(ripemd320)(ripemd),(X),(jumbo),10000,dynamic_153,pw,dynamic_153_tst.in,dynamic_153,N,X,(1500),(1500)
(dynamic)(base)(ripemd320)(ripemd),(X),(jumbo),10000,dynamic_154,pw,dynamic_154_tst.in,dynamic_154,N,X,(1500),(1500)
(dynamic)(base)(ripemd320)(ripemd),(X),(jumbo),10000,dynamic_155,pw,dynamic_155_tst.in,dynamic_155,N,X,(1500),(1500)
(dynamic)(base)(ripemd320)(ripemd),(X),(jumbo),10000,dynamic_156,pw,dynamic_156_tst.in,dynamic_156,N,X,(1500),(1500)
(dynamic)(base)(ripemd320)(ripemd),(X),(jumbo),10000,dynamic_157,pw,dynamic_157_tst.in,dynamic_157,N,X,(1500),(1500)
(dynamic)(base)(ripemd320)(ripemd),(X),(jumbo),10000,dynamic_158,pw,dynamic_158_tst.in,dynamic_158,N,X,(1500),(1500)
#
# Dynamic formats from ./run/dynamic.conf
(dynamic)(base),(X),(jumbo),10000,dynamic_1001,pw,dynamic_1001_tst.in,dynamic_1001,N,X,(1500),(1500)
(dynamic)(base),(X),(jumbo),10000,dynamic_1002,pw,dynamic_1002_tst.in,dynamic_1002,N,X,(1500),(1500)
(dynamic)(base),(X),(jumbo),10000,dynamic_1003,pw,dynamic_1003_tst.in,dynamic_1003,N,X,(1500),(1500)
(dynamic)(base),(X),(jumbo),10000,dynamic_1004,pw,dynamic_1004_tst.in,dynamic_1004,N,X,(1500),(1500)
(dynamic)(base),(X),(jumbo),10000,dynamic_1005,pw,dynamic_1005_tst.in,dynamic_1005,N,X,(1500),(1500)
(dynamic)(base),(X),(jumbo),10000,dynamic_1006,pw,dynamic_1006_tst.in,dynamic_1006,N,X,(1500),(1500)
(dynamic)(base),(X),(jumbo),10000,dynamic_1007,pw,dynamic_1007_tst.in,dynamic_1007,N,X,(1500),(1500)
(dynamic)(base),(X),(jumbo),10000,dynamic_1008,pw,dynamic_1008_tst.in,dynamic_1008,N,X,(1500),(1500)
(dynamic)(base),(X),(jumbo),10000,dynamic_1009,pw,dynamic_1009_tst.in,dynamic_1009,N,X,(1500),(1500)
(dynamic)(base),(X),(jumbo),10000,dynamic_1011,pw,dynamic_1011_tst.in,dynamic_1011,N,X,(1500),(1500)
(dynamic)(base),(X),(jumbo),10000,dynamic_1012,pw,dynamic_1012_tst.in,dynamic_1012,N,X,(1500),(1500)
(dynamic)(base),(X),(jumbo),10000,dynamic_1013,pw,dynamic_1013_tst.in,dynamic_1013,N,X,(1500),(1500)
(dynamic)(base),(X),(jumbo),10000,dynamic_1014,pw,dynamic_1014_tst.in,dynamic_1014,N,X,(1500),(1500)
(dynamic)(base),(X),(jumbo),10000,dynamic_1015,pw,dynamic_1015_tst.in,dynamic_1015,N,X,(1500),(1500)
(dynamic)(base),(X),(jumbo),10000,dynamic_1016,pw,dynamic_1016_tst.in,dynamic_1016,N,X,(1500),(1500)
(dynamic)(base),(X),(jumbo),10000,dynamic_1018,pw,dynamic_1018_tst.in,dynamic_1018,N,X,(1500),(1500)
(dynamic)(base),(X),(jumbo),10000,dynamic_1019,pw,dynamic_1019_tst.in,dynamic_1019,N,X,(1500),(1500)
(dynamic)(base),(X),(jumbo),10000,dynamic_1020,pw,dynamic_1020_tst.in,dynamic_1020,N,X,(1500),(1500)
(dynamic)(base),(X),(jumbo),10000,dynamic_1021,pw,dynamic_1021_tst.in,dynamic_1021,N,X,(1500),(1500)
(dynamic)(base),(X),(jumbo),10000,dynamic_1022,pw,dynamic_1022_tst.in,dynamic_1022,N,X,(1500),(1500)
(dynamic)(base),(X),(jumbo),10000,dynamic_1023,pw,dynamic_1023_tst.in,dynamic_1023,N,X,(1500),(1500)
(dynamic)(base),(X),(jumbo),10000,dynamic_1024,pw,dynamic_1024_tst.in,dynamic_1024,N,X,(1500),(1500)
